C:\third-track-data\IMG\center_2021_07_04_12_22_35_504.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_35_504.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_35_504.jpg,0,0,0,8.864522
C:\third-track-data\IMG\center_2021_07_04_12_22_35_627.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_35_627.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_35_627.jpg,0,0.203841,0,8.940911
C:\third-track-data\IMG\center_2021_07_04_12_22_35_712.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_35_712.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_35_712.jpg,0,0.4607808,0,9.297674
C:\third-track-data\IMG\center_2021_07_04_12_22_35_852.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_35_852.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_35_852.jpg,0,0.04756078,0,9.414155
C:\third-track-data\IMG\center_2021_07_04_12_22_35_989.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_35_989.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_35_989.jpg,0,0.2690952,0,9.591682
C:\third-track-data\IMG\center_2021_07_04_12_22_36_101.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_36_101.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_36_101.jpg,0,0.6081446,0,10.10616
C:\third-track-data\IMG\center_2021_07_04_12_22_36_197.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_36_197.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_36_197.jpg,0,0.3216974,0,10.41771
C:\third-track-data\IMG\center_2021_07_04_12_22_36_325.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_36_325.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_36_325.jpg,0,0,0,10.39116
C:\third-track-data\IMG\center_2021_07_04_12_22_36_469.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_36_469.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_36_469.jpg,0,0.4337256,0,10.8093
C:\third-track-data\IMG\center_2021_07_04_12_22_36_583.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_36_583.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_36_583.jpg,0,0.08724362,0,10.93429
C:\third-track-data\IMG\center_2021_07_04_12_22_36_672.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_36_672.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_36_672.jpg,0,0,0,10.85425
C:\third-track-data\IMG\center_2021_07_04_12_22_36_821.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_36_821.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_36_821.jpg,0,0.4462683,0,11.27149
C:\third-track-data\IMG\center_2021_07_04_12_22_36_954.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_36_954.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_36_954.jpg,0,0.2753878,0,11.79468
C:\third-track-data\IMG\center_2021_07_04_12_22_37_062.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_37_062.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_37_062.jpg,0,0,0,11.70146
C:\third-track-data\IMG\center_2021_07_04_12_22_37_158.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_37_158.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_37_158.jpg,0,0.2804997,0,11.77915
C:\third-track-data\IMG\center_2021_07_04_12_22_37_293.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_37_293.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_37_293.jpg,0,0.1945896,0,11.98525
C:\third-track-data\IMG\center_2021_07_04_12_22_37_433.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_37_433.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_37_433.jpg,0,0,0,12.0356
C:\third-track-data\IMG\center_2021_07_04_12_22_37_575.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_37_575.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_37_575.jpg,0,0.4321266,0,12.53649
C:\third-track-data\IMG\center_2021_07_04_12_22_37_701.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_37_701.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_37_701.jpg,0,0.3347796,0,12.8181
C:\third-track-data\IMG\center_2021_07_04_12_22_37_825.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_37_825.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_37_825.jpg,0,0,0,12.88772
C:\third-track-data\IMG\center_2021_07_04_12_22_37_908.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_37_908.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_37_908.jpg,0,0.2457234,0,12.97822
C:\third-track-data\IMG\center_2021_07_04_12_22_38_021.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_38_021.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_38_021.jpg,0,0.5973573,0,13.44583
C:\third-track-data\IMG\center_2021_07_04_12_22_38_109.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_38_109.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_38_109.jpg,0,0.8533584,0,14.11415
C:\third-track-data\IMG\center_2021_07_04_12_22_38_224.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_38_224.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_38_224.jpg,0,1,0,15.5812
C:\third-track-data\IMG\center_2021_07_04_12_22_38_295.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_38_295.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_38_295.jpg,0,1,0,16.28339
C:\third-track-data\IMG\center_2021_07_04_12_22_38_365.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_38_365.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_38_365.jpg,0,0.7905175,0,16.92704
C:\third-track-data\IMG\center_2021_07_04_12_22_38_457.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_38_457.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_38_457.jpg,0,0.5206651,0,17.30495
C:\third-track-data\IMG\center_2021_07_04_12_22_38_590.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_38_590.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_38_590.jpg,0,0.1202566,0,17.45141
C:\third-track-data\IMG\center_2021_07_04_12_22_38_708.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_38_708.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_38_708.jpg,0,0.4782391,0,17.79888
C:\third-track-data\IMG\center_2021_07_04_12_22_38_796.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_38_796.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_38_796.jpg,0,0.7416421,0,18.34772
C:\third-track-data\IMG\center_2021_07_04_12_22_38_915.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_38_915.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_38_915.jpg,0,0.38338,0,18.84724
C:\third-track-data\IMG\center_2021_07_04_12_22_39_003.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_39_003.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_39_003.jpg,0,0.1212787,0,18.82977
C:\third-track-data\IMG\center_2021_07_04_12_22_39_126.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_39_126.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_39_126.jpg,-0.3,0,0,18.56751
C:\third-track-data\IMG\center_2021_07_04_12_22_39_221.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_39_221.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_39_221.jpg,0,0,0,18.41419
C:\third-track-data\IMG\center_2021_07_04_12_22_39_340.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_39_340.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_39_340.jpg,0,0,0,18.19314
C:\third-track-data\IMG\center_2021_07_04_12_22_39_428.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_39_428.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_39_428.jpg,0,0,0,17.98788
C:\third-track-data\IMG\center_2021_07_04_12_22_39_543.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_39_543.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_39_543.jpg,0,0,0,17.77174
C:\third-track-data\IMG\center_2021_07_04_12_22_39_616.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_39_616.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_39_616.jpg,-0.15,0,0,17.65575
C:\third-track-data\IMG\center_2021_07_04_12_22_39_708.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_39_708.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_39_708.jpg,0,0,0,17.47342
C:\third-track-data\IMG\center_2021_07_04_12_22_39_821.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_39_821.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_39_821.jpg,0,0,0,17.29923
C:\third-track-data\IMG\center_2021_07_04_12_22_39_891.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_39_891.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_39_891.jpg,0,0,0,17.1578
C:\third-track-data\IMG\center_2021_07_04_12_22_39_986.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_39_986.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_39_986.jpg,0,0,0,16.9821
C:\third-track-data\IMG\center_2021_07_04_12_22_40_121.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_40_121.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_40_121.jpg,0,0,0,16.77505
C:\third-track-data\IMG\center_2021_07_04_12_22_40_256.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_40_256.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_40_256.jpg,-0.2,0,0,16.52205
C:\third-track-data\IMG\center_2021_07_04_12_22_40_407.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_40_407.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_40_407.jpg,0,0,0,16.2358
C:\third-track-data\IMG\center_2021_07_04_12_22_40_528.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_40_528.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_40_528.jpg,0,0,0,16.00401
C:\third-track-data\IMG\center_2021_07_04_12_22_40_670.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_40_670.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_40_670.jpg,-0.2,0,0,15.75974
C:\third-track-data\IMG\center_2021_07_04_12_22_40_818.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_40_818.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_40_818.jpg,0,0,0,15.51476
C:\third-track-data\IMG\center_2021_07_04_12_22_40_963.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_40_963.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_40_963.jpg,0,0,0,15.2851
C:\third-track-data\IMG\center_2021_07_04_12_22_41_089.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_41_089.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_41_089.jpg,0,0,0,15.09697
C:\third-track-data\IMG\center_2021_07_04_12_22_41_222.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_41_222.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_41_222.jpg,0,0,0,14.87826
C:\third-track-data\IMG\center_2021_07_04_12_22_41_349.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_41_349.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_41_349.jpg,0,0.2529435,0,14.93214
C:\third-track-data\IMG\center_2021_07_04_12_22_41_496.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_41_496.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_41_496.jpg,0,0.6753453,0,15.77287
C:\third-track-data\IMG\center_2021_07_04_12_22_41_624.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_41_624.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_41_624.jpg,0,1,0,16.88332
C:\third-track-data\IMG\center_2021_07_04_12_22_41_733.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_41_733.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_41_733.jpg,0,1,0,18.1443
C:\third-track-data\IMG\center_2021_07_04_12_22_41_866.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_41_866.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_41_866.jpg,0,0.8003692,0,19.39956
C:\third-track-data\IMG\center_2021_07_04_12_22_41_959.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_41_959.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_41_959.jpg,0,0.522217,0,19.75867
C:\third-track-data\IMG\center_2021_07_04_12_22_42_072.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_42_072.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_42_072.jpg,0,0.1834094,0,19.99745
C:\third-track-data\IMG\center_2021_07_04_12_22_42_159.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_42_159.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_42_159.jpg,0,0,0,19.8508
C:\third-track-data\IMG\center_2021_07_04_12_22_42_280.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_42_280.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_42_280.jpg,0,0,0,19.60412
C:\third-track-data\IMG\center_2021_07_04_12_22_42_371.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_42_371.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_42_371.jpg,0,0,0,19.41099
C:\third-track-data\IMG\center_2021_07_04_12_22_42_514.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_42_514.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_42_514.jpg,0,0,0,19.13271
C:\third-track-data\IMG\center_2021_07_04_12_22_42_641.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_42_641.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_42_641.jpg,0,0,0,18.90063
C:\third-track-data\IMG\center_2021_07_04_12_22_42_778.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_42_778.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_42_778.jpg,0,0,0,18.63743
C:\third-track-data\IMG\center_2021_07_04_12_22_42_908.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_42_908.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_42_908.jpg,0,0,0,18.36385
C:\third-track-data\IMG\center_2021_07_04_12_22_43_032.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_43_032.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_43_032.jpg,0,0,0,18.1376
C:\third-track-data\IMG\center_2021_07_04_12_22_43_110.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_43_110.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_43_110.jpg,0,0,0,17.99067
C:\third-track-data\IMG\center_2021_07_04_12_22_43_254.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_43_254.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_43_254.jpg,0,0.4296762,0,18.25319
C:\third-track-data\IMG\center_2021_07_04_12_22_43_394.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_43_394.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_43_394.jpg,0,0.8531031,0,19.22631
C:\third-track-data\IMG\center_2021_07_04_12_22_43_508.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_43_508.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_43_508.jpg,0,0.7769406,0,20.22543
C:\third-track-data\IMG\center_2021_07_04_12_22_43_597.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_43_597.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_43_597.jpg,0,0.5129577,0,20.56804
C:\third-track-data\IMG\center_2021_07_04_12_22_43_737.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_43_737.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_43_737.jpg,-0.2,0.09722701,0,20.71383
C:\third-track-data\IMG\center_2021_07_04_12_22_43_874.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_43_874.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_43_874.jpg,0,0,0,20.33985
C:\third-track-data\IMG\center_2021_07_04_12_22_44_006.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_44_006.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_44_006.jpg,0,0,0,20.06141
C:\third-track-data\IMG\center_2021_07_04_12_22_44_164.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_44_164.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_44_164.jpg,0,0,0,19.73499
C:\third-track-data\IMG\center_2021_07_04_12_22_44_290.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_44_290.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_44_290.jpg,0,0,0,19.49531
C:\third-track-data\IMG\center_2021_07_04_12_22_44_424.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_44_424.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_44_424.jpg,0,0,0,19.25877
C:\third-track-data\IMG\center_2021_07_04_12_22_44_564.jpg,C:\third-track-data\IMG\left_2021_07_04_12_22_44_564.jpg,C:\third-track-data\IMG\right_2021_07_04_12_22_44_564.jpg,0,0,0,18.9482
